Variable ID,Variable Name,Entity Type,Definition,Data type,Max Char Length,Acceptable values,Required?,Key?,Accepts null value?,Index?,Foreign Key?,Default Value,Notes
1,AddressID,Address,Primary key,INTEGER,,,,Yes,PK,No,,,
2,AddressLine1,Address,Street address,VARCHAR,255,,Yes,,No,,,
3,AddressLine2,Address,Additional address info,VARCHAR,255,,No,,Yes,,,
4,AddressLine3,Address,Additional address info,VARCHAR,255,,No,,Yes,,,
5,AddressLine4,Address,Additional address info,VARCHAR,255,,No,,Yes,,,
6,City,Address,City name,VARCHAR,100,,Yes,,No,,,
7,Country,Address,Country name,VARCHAR,255,,Yes,,No,,,
8,Region,Address,Region,VARCHAR,50,,No,,Yes,,,
9,State,Address,State,VARCHAR,20,,No,,Yes,,,
10,ZipCode,Address,Postal code,VARCHAR,50,,No,,Yes,,,
11,OperationHours,Address,Operating hours,VARCHAR,255,,No,,Yes,,,
12,ArtCategoryID,ArtCategory,Primary key,INTEGER,,,,Yes,PK,No,,,
13,Category,ArtCategory,Category name,VARCHAR,100,,Yes,,No,,,
14,CategoryKey,ArtCategory,Short unique key,VARCHAR,50,,Yes,,No,Yes,,
15,Description,ArtCategory,Description,VARCHAR,255,,No,,Yes,,,
16,Tags,ArtCategory,SEO tags,VARCHAR,255,,No,,Yes,,,
17,ArtistID,Artist,Primary key,INTEGER,,,,Yes,PK,No,,,
18,Applied,Artist,Application timestamp,TIMESTAMPTZ,,,,No,,No,,CURRENT_TIMESTAMP
19,Byline,Artist,Short description,VARCHAR,1000,,No,,Yes,,,
20,Path,Artist,Unique path,VARCHAR,255,,Yes,,No,Yes,,
21,SEOTags,Artist,SEO tags,VARCHAR,255,,No,,Yes,Yes,,
22,Since,Artist,Enrollment timestamp,TIMESTAMPTZ,,,,Yes,,No,,CURRENT_TIMESTAMP
23,Statement,Artist,Portfolio statement,VARCHAR,1000,,No,,Yes,,,
24,Title,Artist,Artist or group name,VARCHAR,1000,,No,,Yes,,,
25,CoverPicID,Artist,Profile cover picture,INTEGER,,Picture,No,,Yes,,Yes,,,
26,FocusCategoryID,Artist,Main art category,INTEGER,,ArtCategory,No,,Yes,,Yes,,,
27,ProfilePicID,Artist,Profile picture,INTEGER,,Picture,No,,Yes,,Yes,,,
28,ArtistPermissionsID,ArtistPermissions,Primary key,INTEGER,,,,Yes,PK,No,,,
29,OwnerRole,ArtistPermissions,Is owner,BOOLEAN,,,,Yes,,No,,,
30,POS_Authorized,ArtistPermissions,POS authorized,BOOLEAN,,,,Yes,,No,,,
31,ArtistID,ArtistPermissions,Artist,INTEGER,,Artist,Yes,,No,,Yes,,,
32,BannedListID,BannedList,Primary key,INTEGER,,,,Yes,PK,No,,,
33,Email,BannedList,Email address,VARCHAR,100,,Yes,,No,,,
34,IPAddress,BannedList,IP address,VARCHAR,50,,Yes,,No,,,
35,Username,BannedList,Username,VARCHAR,50,,Yes,,No,,,
36,BannedReasonID,BannedList,Reason for ban,INTEGER,,BannedReason,No,,Yes,,Yes,,,
37,UserID,BannedList,User,INTEGER,,User,No,,Yes,,Yes,,,
38,BannedReasonID,BannedReason,Primary key,INTEGER,,,,Yes,PK,No,,,
39, BannedOn,BannedReason,Ban date,TIMESTAMPTZ,,Yes,,No,,,
40,PublicReasonForBan,BannedReason,Public reason,VARCHAR,255,,Yes,,No,,,
41,ReasonForBan,BannedReason,Internal reason,VARCHAR,255,,Yes,,No,,,
42,SupportingDocsURL,BannedReason,Supporting docs,VARCHAR,255,,No,,Yes,,,
43,BlogID,Blog,Primary key,INTEGER,,,,Yes,PK,No,,,
44,Body,Blog,Content,TEXT,,,,Yes,,No,,,
45,Byline,Blog,Byline,VARCHAR,1000,,Yes,,No,,,
46,Created,Blog,Created at,TIMESTAMPTZ,,No,,No,,CURRENT_TIMESTAMP
47,Modified,Blog,Last modified,TIMESTAMPTZ,,No,,Yes,,CURRENT_TIMESTAMP
48,Path,Blog,Unique path,VARCHAR,1000,,Yes,,No,Yes,,,
49,Title,Blog,Title,VARCHAR,1000,,Yes,,No,,,
50,UserID,Blog,Author,INTEGER,,User,Yes,,No,,Yes,,,
51,CompetitionID,Competition,Primary key,INTEGER,,,,Yes,PK,No,,,
52,DueDate,Competition,Due date,TIMESTAMPTZ,,No,,Yes,,,
53,Name,Competition,Competition name,VARCHAR,500,,No,,Yes,,,
54,Period,Competition,Period,VARCHAR,50,,No,,Yes,,,
55,Prompt,Competition,Prompt,TEXT,,,,No,,Yes,,,
56,TotalVotePoints,Competition,Total votes,DECIMAL(15,2),,,No,,Yes,,,
57,CompetitionID,CompetitionListing,Competition,INTEGER,,Competition,Yes,,No,,Yes,,,
58,CompetitionListingID,CompetitionListing,Primary key,INTEGER,,,,Yes,PK,No,,,
59,ListingID,CompetitionListing,Listing,INTEGER,,Listing,Yes,,No,,Yes,,,
60,Comments,CompetitionVoteList,Comments,TEXT,,,,No,,Yes,,,
61,CompetitionListingID,CompetitionVoteList,Competition listing,INTEGER,,CompetitionListing,Yes,,No,,Yes,,,
62,CompetitionVoteListID,CompetitionVoteList,Primary key,INTEGER,,,,Yes,PK,No,,,
63,Timestamp,CompetitionVoteList,Timestamp,TIMESTAMPTZ,,Yes,,No,,,
64,CompetitionWinnerListID,CompetitionWinnerList,Primary key,INTEGER,,,,Yes,PK,No,,,
65,Place,CompetitionWinnerList,Place,INTEGER,,Yes,,No,,,
66,TopTenPercentListingID,CompetitionWinnerList,Top 10% listing,INTEGER,,CompetitionListing,No,,Yes,,Yes,,,
67,VotesForListing,CompetitionWinnerList,Votes for listing,INTEGER,,Yes,,No,,,
68,DigitalDeliverySpecsID,DigitalDeliverySpecs,Primary key,INTEGER,,,,Yes,PK,No,,,
69,DeliveryURL,DigitalDeliverySpecs,Delivery URL,VARCHAR,255,,No,,Yes,,,
70,Duration,DigitalDeliverySpecs,Duration,INTEGER,,Yes,,No,,,
71,LeadTime,DigitalDeliverySpecs,Lead time,VARCHAR,255,,No,,Yes,,,
72,PromiseDescription,DigitalDeliverySpecs,Promise description,TEXT,,,,No,,Yes,,,
73,EventID,Event,Primary key,INTEGER,,,,Yes,PK,No,,,
74,Title,Event,Title,VARCHAR,255,,Yes,,No,Yes,,,
75,Description,Event,Description,TEXT,,,,Yes,,No,,,
76,StartTime,Event,Start time,TIMESTAMPTZ,,Yes,,No,,,
77,EndTime,Event,End time,TIMESTAMPTZ,,Yes,,No,,,
78,Doors,Event,Doors open,TIMESTAMPTZ,,Yes,,No,,,
79,PointOfContact,Event,Contact info,VARCHAR,1000,,No,,Yes,,,
80,Note,Event,Note,VARCHAR,1000,,No,,Yes,,,
81,Cost,Event,Cost,DECIMAL(15,2),,,No,,Yes,,,
82,MaxOccupancy,Event,Max occupancy,INTEGER,,Yes,,No,,,
83,MinimumAge,Event,Minimum age,INTEGER,,Yes,,No,,,
84,Path,Event,Unique path,VARCHAR,255,,Yes,,No,Yes,,,
85,VenueID,Event,Venue,INTEGER,,Venue,Yes,,No,,Yes,,,
86,ArtistID,Event,Artist,INTEGER,,Artist,Yes,,No,,Yes,,,
87,ExternalLinkID,ExternalLink,Primary key,INTEGER,,,,Yes,PK,No,,,
88,Description,ExternalLink,Description,VARCHAR,255,,No,,Yes,,,
89,Handle,ExternalLink,Handle,VARCHAR,100,,No,,Yes,,,
90,ServiceName,ExternalLink,Service name,VARCHAR,100,,No,,Yes,,,
91,URL,ExternalLink,URL,VARCHAR,255,,Yes,,No,,,
92,Forms_FieldID,Forms_Field,Primary key,INTEGER,,,,Yes,PK,No,,,
93,Name,Forms_Field,Field name,VARCHAR,255,,Yes,,No,,,
94,ClassName,Forms_Field,Class name,VARCHAR,255,,No,,Yes,,,
95,DefaultValue,Forms_Field,Default value,VARCHAR,255,,No,,Yes,,,
96,Height,Forms_Field,Height,VARCHAR,255,,No,,Yes,,,
97,Label,Forms_Field,Label,VARCHAR,255,,No,,Yes,,,
98,Placeholder,Forms_Field,Placeholder,VARCHAR,255,,No,,Yes,,,
99,Type,Forms_Field,Type,VARCHAR,255,,No,,Yes,,,
100,RegexValidationPattern,Forms_Field,Regex validation,VARCHAR,255,,No,,Yes,,,
101,Width,Forms_Field,Width,VARCHAR,255,,No,,Yes,,,
102,IsReadOnly,Forms_Field,Read only,BOOLEAN,,No,,Yes,,false
103,IsRequired,Forms_Field,Required,BOOLEAN,,No,,Yes,,false
104,Forms_MetadataID,Forms_Field,Form metadata,INTEGER,,Forms_Metadata,Yes,,No,,,
105,Forms_MetadataID,Forms_Metadata,Primary key,INTEGER,,,,Yes,PK,No,,,
106,APIURLpostfix,Forms_Metadata,API URL,VARCHAR,255,,Yes,,No,,,
107,FormBody,Forms_Metadata,Form body,VARCHAR,255,,No,,Yes,,,
108,FormStyle,Forms_Metadata,Form style,VARCHAR,255,,No,,Yes,,,
109,H1,Forms_Metadata,H1,VARCHAR,255,,No,,Yes,,,
110,H2,Forms_Metadata,H2,VARCHAR,255,,No,,Yes,,,
111,H3,Forms_Metadata,H3,VARCHAR,255,,No,,Yes,,,
112,Name,Forms_Metadata,Form name,VARCHAR,255,,No,,Yes,,,
113,RequestType,Forms_Metadata,Request type,VARCHAR,25,,No,,Yes,,,
114,SegmentationType,Forms_Metadata,Segmentation type,VARCHAR,100,,No,,Yes,,,
115,Linker_TicketToEventID,Linker_TicketToEvent,Primary key,INTEGER,,,,Yes,PK,No,,,
116,EventID,Linker_TicketToEvent,Event,INTEGER,,Event,Yes,,No,,Yes,,,
117,TicketID,Linker_TicketToEvent,Ticket,INTEGER,,Ticket,Yes,,No,,Yes,,,
118,TransactionID,Linker_TicketToEvent,Transaction,INTEGER,,Transaction,Yes,,No,,Yes,,,
119,LogID,Log,Primary key,INTEGER,,,,Yes,PK,No,,,
120,Critical,Log,Critical error,BOOLEAN,,No,,Yes,,false
121,LogTimestamp,Log,Timestamp,TIMESTAMPTZ,,No,,No,,CURRENT_TIMESTAMP
122,ShortText,Log,Short text,VARCHAR,255,,Yes,,No,,,
123,UserID,Log,User,INTEGER,,User,No,,Yes,,Yes,,,
124,MessageID,Message,Primary key,INTEGER,,,,Yes,PK,No,,,
125,Edited,Message,Edited,BOOLEAN,,No,,Yes,,false
126,Sent,Message,Sent at,TIMESTAMPTZ,,No,,No,,NOW()
127,PictureID,Picture,Primary key,INTEGER,,,,Yes,PK,No,,,
128,AltText,Picture,Alt text,TEXT,,,,No,,Yes,,,
129,ArtistID,Picture,Artist,INTEGER,,Artist,No,,Yes,,Yes,,,
130,Context,Picture,Context,TEXT,,,,No,,Yes,,,
131,Created,Picture,Created at,TIMESTAMPTZ,,No,,No,,CURRENT_TIMESTAMP
132,Description,Picture,Description,TEXT,,,,No,,Yes,,,
133,EmbedURL,Picture,Embed URL,TEXT,,,,No,,Yes,,,
134,Height,Picture,Height,INTEGER,,No,,Yes,,,
135,Path,Picture,Path,TEXT,,,,No,,Yes,,,
136,ThumbnailHeight,Picture,Thumbnail height,INTEGER,,No,,Yes,,,
137,ThumbnailURL,Picture,Thumbnail URL,TEXT,,,,No,,Yes,,,
138,ThumbnailWidth,Picture,Thumbnail width,INTEGER,,No,,Yes,,,
139,Title,Picture,Title,VARCHAR,1000,,No,,Yes,,,
140,URL,Picture,URL,TEXT,,,,No,,Yes,,,
141,UserID,Picture,User,INTEGER,,User,No,,Yes,,Yes,,,
142,Width,Picture,Width,INTEGER,,No,,Yes,,,
143,UserID,User,Primary key,INTEGER,,,,Yes,PK,No,,,
144,EmailOne,User,Primary email,VARCHAR,255,,Yes,,No,Yes,,
145,EmailTwo,User,Secondary email,VARCHAR,255,,No,,Yes,,,
146,FirstName,User,First name,VARCHAR,255,,No,,Yes,,,
147,FamName,User,Last name,VARCHAR,255,,No,,Yes,,,
148,Username,User,Username,VARCHAR,255,,Yes,,No,Yes,,
149,VendorID,Vendor,Primary key,INTEGER,,,,Yes,PK,No,,,
150,CompanyName,Vendor,Company name,VARCHAR,1000,,No,,Yes,,,
151,ContractExpires,Vendor,Contract expires,TIMESTAMPTZ,,No,,Yes,,,
152,LinkToContract,Vendor,Link to contract,VARCHAR,1000,,No,,Yes,,,
153,LinkToMSA,Vendor,Link to MSA,VARCHAR,1000,,No,,Yes,,,
154,MSA_Executed,Vendor,MSA executed,TIMESTAMPTZ,,No,,Yes,,,
155,NotesOnContracts,Vendor,Notes on contracts,TEXT,,,,No,,Yes,,,
156,NotesOnVendors,Vendor,Notes on vendors,TEXT,,,,No,,Yes,,,
157,POCEmail,Vendor,POC email,TEXT,,,,No,,Yes,,,
158,POCName,Vendor,POC name,TEXT,,,,No,,Yes,,,
159,POCPhone,Vendor,POC phone,TEXT,,,,No,,Yes,,,
160,VenueID,Venue,Primary key,INTEGER,,,,Yes,PK,No,,,
161,Name,Venue,Venue name,VARCHAR,1000,,No,,Yes,,,
162,AddressID,Venue,Address,INTEGER,,Address,Yes,,No,,Yes,,,
163,ExternalLinkID,Venue,External link,INTEGER,,ExternalLink,Yes,,No,,Yes,,,
164,PhoneContactID,Venue,Phone contact,INTEGER,,PhoneContact,Yes,,No,,Yes,,,
165,PhoneContactID,PhoneContact,Primary key,INTEGER,,,,Yes,PK,No,,,
166,PhoneNumber,PhoneContact,Phone number,VARCHAR,255,,Yes,,No,,,
167,Description,PhoneContact,Description,VARCHAR,255,,No,,Yes,,,